168861000794,COLEGIO UNIVERSITARIO
168867000087,COLEGIO SAN JUAN NEPOMUCENO
168895000599,INSTITUTO TECNICO SANTO TOMAS 
268020000492,INSTITUTO INTEGRADO DE COMERCIO EL HATIL
268020000531,COLEGIO RAFAEL URIBE URIBE
268051000105,I.E. CLAVELLINAS
268051000172,INSTITUCION EDUCATIVA  EL PORTICO
268077000235,COLEGIO  TRINIDAD CAMACHO PINZON
268079000071,INSTITUCION EDUCATIVA  GUANE
268079000178,INSTITUCION EDUCATIVA PARAMITO
268092000209,COLEGIO INTEGRADO NUESTRA SEÑORA DE LA P
268092000314,INSTITUCION EDUCATIVA EL RAMO
268101000136,INSTITUTO  AGROPECUARIO SANTA ROSA
268101000233,CENTRO EDUCATIVO  LAS CRUCES
268101000250,INSTITUCION EDUCATIVA RIO BLANCO
268101000381,CENTRO EDUCATIVO GALLEGOS
268101000446,COLEGIO INTEGRADO ANTONIO RICAURTE
268101000471,COLEGIO AGROPECUARIO SILVANO VELASCO
268101000781,COLEGIO  AGROPECUARIO SAN ANTONIO DE PAD
268101000802,CONCENTRACION DE DESARROLLO RURAL
268147000114,INSTITUCION EDUCATIVA  LOS MOLINOS
268152000068,INSTITUCION EDUCATIVA  AGUATENDIDA
268152000157,I.E. EL TOBAL
268160000166,INSTITUCION EDUCATIVA LA AGUADA
268162000210,CENTRO EDUCATIVO JURADO
268167000064,INSTITUCION EDUCATIVA EL RESGUARDO
268167000501,CENTRO EDUCATIVO SAN FRANCISCO DE ASIS
268167000595,COLEGIO  EL SANTUARIO
268167000633,COLEGIO NUESTRA SEÑORA DEL ROSARIO
268179000175,INSTITUCION EDUCATIVA TIERRA NEGRA
268190000071,INSTITUCION EDUCATIVA   PUERTO OLAYA
268190000101,CENTRO EDUCATIVO  LA PERDIDA ALTA
268190000195,CENTRO EDUCATVO  PUERTO ZAMBITO
268190000209,I.E. SAN FERNANDO
268190000292,COLEGIO AGROPECUARIO  TIERRA ADENTRO
268190000381,CENTRO EDUCATIVO  LA VERDE
268190000527,INSTITUCION EDUCATIVA VILLANUEVA
268190000594,CENTRO EDUCATIVO  SAN JOSE
268190000713,CENTRO EDUCATIVO  LOS GUAYABALES
268190000951,INSTITUCIÓN EDUCATIVA HORTA MEDIO
268190001477,COLEGIO INTEGRADO  SAN JOSE
268190001493,INSTITUTO AGRICOLA LA INDIA
268190001574,INSTITUCION EDUCATIVA  EL CRUCE DE SANTA
268207000372,INSTITUTO TECNICO AGROPECUARIO FELIPE CO
268217000079,I.E. JESÚS LEÓN GUERRERO
268217000168,COLEGIO FLORENTINO GONZALEZ
268229000091,INSTITUCION EDUCATIVA CANTABARA MANCHADO
268229000180,I.E. LAS VUELTAS
268235000086,INSTITUCION EDUCATIVA  ISLANDA
268235000418,INSTITUCION EDUCATIVA  CIRALES
268235000451,INSTITUCION EDUCATIVA  EL CENTENARIO
268235000621,INSTITUCION EDUCATIVA  LA SALINA
268235000639,INSTITUCION EDUCATIVA  SANTO DOMINGO DEL
268235000647,I.E. FORJADORES DE UN MUNDO NUEVO
268245000351,COLEGIO INTEGRADO AGROPECUARIO SANTA RIT
268255000058,INSTITUCION EDUCATIVA  BETANIA
268255000139,INSTITUCION EDUCATIVA  SAN PEDRO DE LA T
268255000147,INSTITUCION EDUCATIVA  SAN IGNACIO
268255000317,COLEGIO SAN FRANCISCO DE ASIS
268266000025,COLEGIO TECNICO AGROINDUSTRIAL PEÑACOLOR
268271000271,I.E. SANTA HELENA
268271000351,INSTITUCION EDUCATIVA  LEONES
268296000071,INSTITUCION EDUCATIVA  SAN ISIDRO
268298000051,INSTITUCION EDUCATIVA LA PALMA
268298000299,INSTITUCION EDUCATIVA SAN MIGUEL
268318000215,INSTITUCION EDUCATIVA  BARAYA
268318000274,I.E. QUEBRADAS
268318000355,INSTITUTO  AGRICOLA NUESTRA SEÑORA DEL S
