16823500002205,ESCUELA RURAL RANCHO GRANDE I
16823500002206,ESCUELA RURAL RANCHO GRANDE II
16823500002207,ESCUELA RURAL EL DIVISO KM.40
16823500002208,ESCUELA RURAL EL HOJARASCO
16823500002209,ESCUELA RURAL QUINAL BAJO
16823500002210,ESCUELA RURAL MANUELA BELTRAN
16823500002211,ESCUELA RURAL BIRMANIA
16823500002212,ESCUELA RURAL DELICIAS ALTO
16823500002213,ESCUELA RURAL SANTO DOMINGO DE SAN PEDRO
16823500002214,ESCUELA RURAL TAMBO REDONDO
16823500002215,ESCUELA RURAL LA BODEGA
16823500002216,ESCUELA RURAL EL TOBOSO
16823500002217,ESCUELA RURAL EL CUARENTA
16823500002218,ESCUELA RURAL EL PROGRESO
16823500002219,ESCUELA RURAL BETANIA
16824500034901,INSTITUTO TECNICO AGROPECUARIO
16824500034902,ESCUELA URBANA LAS COLINAS
16824500034903,ESCUELA RURAL LA LAGUNA
16824500034904,ESCUELA RURAL LOMA DEL MEDIO
16824500034905,ESCUELA RURAL TIERRA BLANCA
16824500034906,ESCUELA RURAL OJO DE AGUA
16824500034907,ESCUELA RURAL YARIGUIES
16824500034908,ESCUELA RURAL CHUCURI
16825500001101,INSTITUTO INTEGRADO DE COMERCIO CAMILO T
16825500001102,ESCUELA URBANA LUIS CARLOS GALAN SARMIEN
16825500001103,ESCUELA URBANA MANUELA BELTRAN
16825500001104,CENTRO EDUCATIVO BASICO  PIES DESCALZOS
16825500001105,ESCUELA RURAL CACHIRICITO
16825500001106,ESCUELA RURAL BRISAS DE CACHIRICITO
16825500001107,ESCUELA RURAL LA NARANJERA
16825500001108,ESCUELA RURAL PUERTO OLAYA
16825500001109,ESCUELA RURAL SAN AGUSTIN
16825500001110,ESCUELA RURAL LA NEGREÑA
16825500001111,ESCUELA RURAL EL QUINAL
16825500001112,ESCUELA RURAL EL ROSARIO
16826400029501,COLEGIO TECNICO AGROPECUARIO
16826400029502,ESCUELA URBANA GENERAL SANTANDER
16826400029503,ESCUELA RURAL AVENDAÑO
16826400029504,ESCUELA RURAL LA CABUYA
16826400029505,ESCUELA RURAL CANADA
16826400029506,ESCUELA RURAL LA CHAPA
16826400029507,ESCUELA RURAL MICOS
16826400029508,ESCUELA RURAL EL PATIO
16826400029509,ESCUELA RURAL PATIOS  BAJO
16826400029510,ESCUELA RURAL PERICOS
16826400029511,ESCUELA RURAL POIMA
16826400029512,ESCUELA RURAL RIONEGRO
16826400029513,ESCUELA RURAL TUMBITA
16826400029514,ESCUELA RURAL EL CHAMIZAL
16826600026801,COLEGIO JOSE DE FERRO - SEDE PRINCIPAL
16826600026802,ESCUELA URBANA GENERAL SANTANDER
16826600026803,ESCUELA RURAL COCHAGA
16826600026804,ESCUELA RURAL LOS ROBLES
16826600026805,ESCUELA RURAL ALTO DE ROBLES
